Date,Close,chg,nextWeekChg,signal,predictChg,PredClose,Predict,d_0,d_1,d_2,d_3,d_4,sum
2017-03-21,199.6999969482422,-0.003492998850108564,0.9784676859415663,False,0.9973447,199.16972809052186,0,0,0.0,0.0,0.0,0.0,0.0
2017-03-22,196.39999389648438,-0.016524802715010112,0.9908350924190076,False,0.99657995,195.72829513253055,0,0,0.0,0.0,0.0,0.0,0.0
2017-03-23,196.39999389648438,0.0,0.9898167002945321,False,0.99563485,195.54267921727842,0,0,0.0,0.0,0.0,0.0,0.0
2017-03-24,196.39999389648438,0.0,0.9959267422717417,False,0.9953265,195.48212225905445,0,0,0.0,0.0,0.0,0.0,0.0
2017-03-27,195.0,-0.007128278716863168,1.0056410569411056,True,0.9957262,194.1666144132614,0,0,0.0,0.0,0.0,0.0,0.0
2017-03-28,195.39999389648438,0.0020512507512018274,1.0102354148540023,True,0.99646103,194.70847992672861,0,0,0.0,0.0,0.0,0.0,0.0
2017-03-29,194.60000610351562,-0.004094103469586385,1.0071942130142568,True,0.99717987,194.051207978202,0,0,0.0,0.0,0.0,0.0,0.0
2017-03-30,194.39999389648438,-0.0010278119257861595,1.0077160496249744,True,0.9979668,194.00474487591964,0,0,0.0,0.0,0.0,0.0,0.0
2017-03-31,195.60000610351562,0.006172902493352117,0.9994887213681235,False,0.99839264,195.2856067797784,0,0,0.0,0.0,0.0,0.0,0.0
2017-04-03,196.10000610351562,0.0025562371390488448,0.9882712749608804,False,0.99826896,195.76054952280174,0,0,0.0,0.0,0.0,0.0,0.0
2017-04-05,197.39999389648438,0.00662920832487135,0.9888551316298628,False,0.9978429,196.97418393021144,0,0,0.0,0.0,0.0,0.0,0.0
2017-04-06,196.0,-0.007092167881314726,0.9908163109604193,False,0.9981308,195.63363647460938,0,0,0.0,0.0,0.0,0.0,0.0
2017-04-07,195.89999389648438,-0.0005102352220185402,0.9785605049561079,False,0.99884945,195.6746014605651,0,0,0.0,0.0,0.0,0.0,0.0
2017-04-10,195.5,-0.0020418269981965498,0.9759590948939019,False,1.0004419,195.5863931775093,1,1,0.0,0.0,0.0,0.0,1.0
2017-04-11,193.8000030517578,-0.008695636563898712,0.9881320793831796,False,1.0026098,194.30579179129745,1,1,1.0,0.0,0.0,0.0,2.0
2017-04-12,195.1999969482422,0.007223910600819172,0.9774590473090475,False,1.005029,196.1816505278657,1,1,1.0,1.0,0.0,0.0,3.0
2017-04-13,194.1999969482422,-0.005122950899764334,0.9824923071580144,False,1.007098,195.57842066506055,1,1,1.0,1.0,1.0,0.0,4.0
2017-04-18,191.6999969482422,-0.012873326669857188,1.0015649611712765,True,1.0087802,193.3831691235573,1,1,1.0,1.0,1.0,1.0,5.0
2017-04-19,190.8000030517578,-0.004694803916597712,1.015199129193398,True,1.009311,192.57653439502246,1,1,1.0,1.0,1.0,1.0,5.0
2017-04-20,191.5,0.0036687470495075925,1.0135770553708388,True,1.0091541,193.25300657749176,1,1,1.0,1.0,1.0,1.0,5.0
2017-04-21,190.8000030517578,-0.0036553365443455776,1.004192888044875,True,1.0086293,192.4464777256144,1,1,1.0,1.0,1.0,1.0,5.0
2017-04-24,190.8000030517578,0.0,1.004192888044875,True,1.0079057,192.30841476945716,1,1,1.0,1.0,1.0,1.0,5.0
2017-04-25,192.0,0.0062892920809685116,0.9927083651224772,False,1.0067674,193.2993392944336,1,1,1.0,1.0,1.0,1.0,5.0
2017-04-26,193.6999969482422,0.008854150772094727,0.9772844916582002,False,1.0061364,194.88862097774836,1,1,1.0,1.0,1.0,1.0,5.0
2017-04-27,194.10000610351562,0.002065096342672268,0.9768160749175859,False,1.005888,195.24286407249747,1,1,1.0,1.0,1.0,1.0,5.0
2017-04-28,191.60000610351562,-0.012879958379118817,1.0146137145290903,True,1.0057763,192.70674256035636,1,1,1.0,1.0,1.0,1.0,5.0
2017-05-02,191.60000610351562,0.0,1.01356988915398,True,1.0052009,192.5964914639335,1,1,1.0,1.0,1.0,1.0,5.0
2017-05-04,190.60000610351562,-0.00521920651432406,1.0267575586642779,True,1.0049292,191.53950877813986,1,1,1.0,1.0,1.0,1.0,5.0
2017-05-05,189.3000030517578,-0.006820582424597488,1.0327522284642912,True,1.005595,190.35913066187277,1,1,1.0,1.0,1.0,1.0,5.0
2017-05-08,189.60000610351562,0.0015848021496109865,1.039556960751917,True,1.0068263,190.89426912659474,1,1,1.0,1.0,1.0,1.0,5.0
2017-05-09,194.39999389648438,0.02531639049815282,1.0118312917899706,True,1.008348,196.0228427377442,1,1,1.0,1.0,1.0,1.0,5.0
2017-05-10,194.1999969482422,-0.0010287909183200883,1.0180226573378002,True,1.0105325,196.24540809754944,1,1,1.0,1.0,1.0,1.0,5.0
2017-05-11,195.6999969482422,0.007723996001914424,0.9979560863427598,False,1.0127739,198.19984354650842,1,1,1.0,1.0,1.0,1.0,5.0
2017-05-12,195.5,-0.001021956828620052,1.0010230022927988,True,1.0142003,198.27616447210312,1,1,1.0,1.0,1.0,1.0,5.0
2017-05-15,197.10000610351562,0.008184174442535275,0.9964484414746105,False,1.0140594,199.8711187386325,1,1,1.0,1.0,1.0,1.0,5.0
2017-05-16,196.6999969482422,-0.0020294730740056943,0.9923741737505228,False,1.0129983,199.25677088108569,1,1,1.0,1.0,1.0,1.0,5.0
2017-05-17,197.6999969482422,0.005083884166318109,0.9858371113051113,False,1.0114262,199.95895871013272,1,1,1.0,1.0,1.0,1.0,5.0
2017-05-18,195.3000030517578,-0.012139574777599527,1.0051203276209626,True,1.0090928,197.075828436944,1,1,1.0,1.0,1.0,1.0,5.0
2017-05-19,195.6999969482422,0.0020480997963854275,1.001532974228084,True,1.005889,196.85248560300352,1,1,1.0,1.0,1.0,1.0,5.0
2017-05-22,196.39999389648438,0.003576887885324398,1.0040733354206695,True,1.0040888,197.20302622206873,1,1,1.0,1.0,1.0,1.0,5.0
2017-05-23,195.1999969482422,-0.006109964284798597,1.0076844263496465,True,1.0027641,195.7395503913449,1,1,1.0,1.0,1.0,1.0,5.0
2017-05-24,194.89999389648438,-0.001536900903934768,1.0097486362995094,True,1.0017246,195.23611858030563,1,1,1.0,1.0,1.0,1.0,5.0
2017-05-25,196.3000030517578,0.007183218056009855,1.0443199022566918,True,1.0013165,196.5584413091783,1,1,1.0,1.0,1.0,1.0,5.0
2017-05-26,196.0,-0.001528288574089931,1.03979593393754,True,1.0008636,196.16925621032715,1,1,1.0,1.0,1.0,1.0,5.0
2017-05-29,197.1999969482422,0.006122433409398997,1.0395537686230545,True,1.0004649,197.2916784272311,1,1,1.0,1.0,1.0,1.0,5.0
2017-05-31,196.6999969482422,-0.002535496996641573,1.0381291312473864,True,1.0001879,196.73695173206215,1,1,1.0,1.0,1.0,1.0,5.0
2017-06-01,196.8000030517578,0.0005084194461981717,1.0447154619679728,True,0.99999297,196.79861888883352,0,0,1.0,1.0,1.0,1.0,4.0
2017-06-02,205.0,0.04166665051364671,1.0019511897389481,True,1.0000652,205.01336753368378,1,1,0.0,1.0,1.0,1.0,4.0
2017-06-05,203.8000030517578,-0.005853643649961882,0.979882207840427,False,1.0009158,203.98663611691518,1,1,1.0,0.0,1.0,1.0,4.0
2017-06-06,205.0,0.005888110550898329,0.9804878048780489,False,1.0019131,205.39217948913574,1,1,1.0,1.0,0.0,1.0,4.0
2017-06-07,204.1999969482422,-0.003902453911013737,0.9823702698407041,False,1.0022691,204.66335713170884,1,1,1.0,1.0,1.0,0.0,4.0
2017-06-08,205.60000610351562,0.006856068443665597,0.9630349908662493,False,1.0023621,206.0856604720284,1,1,1.0,1.0,1.0,1.0,5.0
2017-06-09,205.39999389648438,-0.0009728219897549018,0.9620253747578021,False,1.002279,205.86810935536778,1,1,1.0,1.0,1.0,1.0,5.0
2017-06-12,199.6999969482422,-0.02775071624936276,1.01652480271501,True,1.0020119,200.10177240949815,1,1,1.0,1.0,1.0,1.0,5.0
2017-06-13,201.0,0.006509780028162604,1.0,False,1.0006142,201.1234474182129,1,1,1.0,1.0,1.0,1.0,5.0
2017-06-14,200.60000610351562,-0.001990019385494368,0.9980059364750615,False,1.000422,200.68465948362427,1,1,1.0,1.0,1.0,1.0,5.0
2017-06-15,198.0,-0.012961146681989333,1.0121211812953756,True,1.000851,198.1685049533844,1,1,1.0,1.0,1.0,1.0,5.0
2017-06-16,197.60000610351562,-0.002020171194365483,1.015182185765867,True,1.0022523,198.04506856385706,1,1,1.0,1.0,1.0,1.0,5.0
2017-06-19,203.0,0.027327903490324434,0.9980295867168256,False,1.0045556,203.92478334903717,1,1,1.0,1.0,1.0,1.0,5.0
2017-06-20,201.0,-0.009852216748768461,1.002985104992615,True,1.0079207,202.59206914901733,1,1,1.0,1.0,1.0,1.0,5.0
2017-06-21,200.1999969482422,-0.0039801146853623015,1.001998047759096,True,1.01113,202.42821797312172,1,1,1.0,1.0,1.0,1.0,5.0
2017-06-22,200.39999389648438,0.0009989857706835803,1.0139720715420986,True,1.0143223,203.27017889817944,1,1,1.0,1.0,1.0,1.0,5.0
2017-06-23,200.60000610351562,0.0009980649357432814,1.0059820384433236,True,1.0174671,204.1039147251031,1,1,1.0,1.0,1.0,1.0,5.0
2017-06-26,202.60000610351562,0.009970089427454587,1.0009871517384852,True,1.0203339,206.71965156091392,1,1,1.0,1.0,1.0,1.0,5.0
2017-06-27,201.60000610351562,-0.004935834007275708,0.9871031447182566,False,1.0224699,206.12993368511889,1,1,1.0,1.0,1.0,1.0,5.0
2017-06-28,200.60000610351562,-0.004960317310142015,0.9945164203886017,False,1.0242013,205.45478179920974,1,1,1.0,1.0,1.0,1.0,5.0
2017-06-29,203.1999969482422,0.01296107061624352,0.981791353327704,False,1.0252202,208.32473251275587,1,1,1.0,1.0,1.0,1.0,5.0
2017-06-30,201.8000030517578,-0.006889733846014656,0.9881069914817697,False,1.025536,206.95315604850293,1,1,1.0,1.0,1.0,1.0,5.0
2017-07-03,202.8000030517578,0.0049554013125734375,0.9857001523094981,False,1.0249804,207.8660334872602,1,1,1.0,1.0,1.0,1.0,5.0
2017-07-04,199.0,-0.01873768734997494,1.0170853964647457,True,1.0244043,203.8564531803131,1,1,1.0,1.0,1.0,1.0,5.0
2017-07-05,199.5,0.002512562814070307,1.0165413686804903,True,1.0239352,204.27507215738297,1,1,1.0,1.0,1.0,1.0,5.0
2017-07-06,199.5,0.0,1.046616556650415,True,1.0241605,204.32002061605453,1,1,1.0,1.0,1.0,1.0,5.0
2017-07-07,199.39999389648438,-0.0005012837268953962,1.0521565169188143,True,1.0234072,204.06739358920458,1,1,1.0,1.0,1.0,1.0,5.0
2017-07-10,199.89999389648438,0.002507522644456861,1.0595298124993224,True,1.0227181,204.44133633814272,1,1,1.0,1.0,1.0,1.0,5.0
2017-07-11,202.39999389648438,0.012506253508414833,1.0444664045029712,True,1.0217576,206.80373254847655,1,1,1.0,1.0,1.0,1.0,5.0
2017-07-12,202.8000030517578,0.0019763298781423355,1.0493096639522626,True,1.0207764,207.0134552159161,1,1,1.0,1.0,1.0,1.0,5.0
2017-07-13,208.8000030517578,0.02958579837135744,1.0603447828571306,True,1.0189043,212.74722686814675,1,1,1.0,1.0,1.0,1.0,5.0
2017-07-14,209.8000030517578,0.004789271960652819,1.044804546042668,True,1.015427,213.03658630787504,1,1,1.0,1.0,1.0,1.0,5.0
2017-07-17,211.8000030517578,0.009532888326539313,1.030217156771808,True,1.0105699,214.03871427423837,1,1,1.0,1.0,1.0,1.0,5.0
2017-07-18,211.39999389648438,-0.0018886173253532812,1.0302744055820896,True,1.0051349,212.48552021230353,1,1,1.0,1.0,1.0,1.0,5.0
2017-07-19,212.8000030517578,0.006622560055318472,1.028195488317454,True,0.9988669,212.55888270985997,0,0,1.0,1.0,1.0,1.0,4.0
2017-07-20,221.39999389648438,0.04041349023211649,1.009936821443906,True,0.9928984,219.82770071787854,0,0,0.0,1.0,1.0,1.0,3.0
2017-07-21,219.1999969482422,-0.009936752524351,1.0063869031695472,True,0.9886384,216.70953448901855,0,0,0.0,0.0,1.0,1.0,2.0
2017-07-24,218.1999969482422,-0.00456204385913439,1.0210816048022529,True,0.9861225,215.17192408505252,0,0,0.0,0.0,0.0,1.0,1.0
2017-07-25,217.8000030517578,-0.0018331526218089422,1.0449954220130517,True,0.9843383,214.38888115871669,0,0,0.0,0.0,0.0,0.0,0.0
2017-07-26,218.8000030517578,0.00459136816339889,1.0502742223335249,True,0.98281074,215.03899197101055,0,0,0.0,0.0,0.0,0.0,0.0
2017-07-27,223.60000610351562,0.02193785642051549,1.0178890871682187,True,0.98147804,219.45849471708243,0,0,0.0,0.0,0.0,0.0,0.0
2017-07-28,220.60000610351562,-0.013416815376163904,1.031731640101203,True,0.9811938,216.45135405506153,0,0,0.0,0.0,0.0,0.0,0.0
2017-07-31,222.8000030517578,0.009972787340766676,1.0215439990395456,True,0.9820603,218.803040783494,0,0,0.0,0.0,0.0,0.0,0.0
2017-08-01,227.60000610351562,0.021543999039545625,1.0131810189786883,True,0.98419803,224.00347850214712,0,0,0.0,0.0,0.0,0.0,0.0
2017-08-02,229.8000030517578,0.009666067175945425,0.9912967799241084,False,0.9869054,226.79086300906874,0,0,0.0,0.0,0.0,0.0,0.0
2017-08-03,227.60000610351562,-0.009573528803420772,0.9578207124513458,False,0.99044025,225.42420681840667,0,0,0.0,0.0,0.0,0.0,0.0
2017-08-04,227.60000610351562,0.0,0.9279437226912266,False,0.99464273,226.38069244929648,0,0,0.0,0.0,0.0,0.0,0.0
2017-08-07,227.60000610351562,0.0,0.9323373956841228,False,0.9985164,227.2623343615578,0,0,0.0,0.0,0.0,0.0,0.0
2017-08-08,230.60000610351562,0.013181018978688286,0.9158716017268237,False,1.0010657,230.8457636898238,1,1,0.0,0.0,0.0,0.0,1.0
2017-08-09,227.8000030517578,-0.012142250553544676,0.9359086659002441,False,1.0034113,228.5770956143533,1,1,1.0,0.0,0.0,0.0,2.0
2017-08-10,218.0,-0.0430202059722149,0.9706422298326406,False,1.0045245,218.98633432388306,1,1,1.0,1.0,0.0,0.0,3.0
2017-08-11,211.1999969482422,-0.03119267454934771,0.992424285663609,False,1.0042858,212.10516050938168,1,1,1.0,1.0,1.0,0.0,4.0
2017-08-14,212.1999969482422,0.004734848553265225,0.9839774083629527,False,1.0030953,212.85681306371225,1,1,1.0,1.0,1.0,1.0,5.0
2017-08-15,211.1999969482422,-0.00471253541178851,0.9810606057869392,False,1.002623,211.75396651421215,1,1,1.0,1.0,1.0,1.0,5.0
2017-08-16,213.1999969482422,0.00946969710653045,0.9718574104789665,False,1.0024943,213.7317891998464,1,1,1.0,1.0,1.0,1.0,5.0
2017-08-17,211.60000610351562,-0.007504647596758618,0.9810964088628467,False,1.0027508,212.1820657421158,1,1,1.0,1.0,1.0,1.0,5.0
2017-08-18,209.60000610351562,-0.00945179556857667,1.020992336681094,True,1.0029687,210.22223913097332,1,1,1.0,1.0,1.0,1.0,5.0
2017-08-21,208.8000030517578,-0.003816808341898237,1.0268198791325613,True,1.0023452,209.28968172789064,1,1,1.0,1.0,1.0,1.0,5.0
2017-08-22,207.1999969482422,-0.007662864368440658,1.0193050195893545,True,1.002358,207.68856620068982,1,1,1.0,1.0,1.0,1.0,5.0
2017-08-23,207.1999969482422,0.0,1.0299227656349383,True,1.0028559,207.79173878751863,1,1,1.0,1.0,1.0,1.0,5.0
2017-08-24,207.60000610351562,0.0019305461446186278,1.0289017332543249,True,1.0038518,208.39963386025556,1,1,1.0,1.0,1.0,1.0,5.0
2017-08-25,214.0,0.03082848607091626,1.0046728971962617,True,1.0054741,215.17145538330078,1,1,1.0,1.0,1.0,1.0,5.0
2017-08-28,214.39999389648438,0.0018691303574036588,0.9878731766849682,False,1.0075747,216.02400469925124,1,1,1.0,1.0,1.0,1.0,5.0
2017-08-29,211.1999969482422,-0.014925359325276832,1.0037878932922233,True,1.0081338,212.91784894368357,1,1,1.0,1.0,1.0,1.0,5.0
2017-08-30,213.39999389648438,0.010416652367572388,0.9878163499574054,False,1.0073612,214.97086830414628,1,1,1.0,1.0,1.0,1.0,5.0
2017-08-31,213.60000610351562,0.0009372643521643464,0.9822097240488082,False,1.0059406,214.86890901376682,1,1,1.0,1.0,1.0,1.0,5.0
2017-09-01,215.0,0.006554278354308218,0.9767441860465117,False,1.0037678,215.81008732318878,1,1,1.0,1.0,1.0,1.0,5.0
2017-09-04,211.8000030517578,-0.014883706736010138,1.0075542531712596,True,1.001674,212.15456812892626,1,1,1.0,1.0,1.0,1.0,5.0
2017-09-05,212.0,0.0009442726409845115,1.0037735993007444,True,1.0002489,212.0527687072754,1,1,1.0,1.0,1.0,1.0,5.0
2017-09-06,210.8000030517578,-0.005660362963406551,1.004743832948401,True,0.9999382,210.78697350006314,0,0,1.0,1.0,1.0,1.0,4.0
2017-09-07,209.8000030517578,-0.004743832948401194,1.0047664441632695,True,1.0005065,209.9062710062226,1,1,0.0,1.0,1.0,1.0,4.0
2017-09-08,210.0,0.0009532742866207311,0.9961904616582963,False,1.00235,210.49349427223206,1,1,1.0,0.0,1.0,1.0,4.0
2017-09-11,213.39999389648438,0.01619044712611606,1.0224929858905534,True,1.0051302,214.49477252213183,1,1,1.0,1.0,0.0,1.0,4.0
2017-09-12,212.8000030517578,-0.002811578546799809,1.0169172499675714,True,1.0067331,214.23279821543292,1,1,1.0,1.0,1.0,0.0,4.0
2017-09-13,211.8000030517578,-0.004699248052909,1.0339943193791301,True,1.0079921,213.49274010713089,1,1,1.0,1.0,1.0,1.0,5.0
2017-09-14,210.8000030517578,-0.0047214352483064825,1.0398481678125115,True,1.0085391,212.6000412724734,1,1,1.0,1.0,1.0,1.0,5.0
2017-09-15,209.1999969482422,-0.007590161671500395,1.0296366971256512,True,1.0090479,211.0928104601353,1,1,1.0,1.0,1.0,1.0,5.0
2017-09-18,218.1999969482422,0.04302103313236039,0.9679193396063135,False,1.0093185,220.23328728216256,1,1,1.0,1.0,1.0,1.0,5.0
2017-09-19,216.39999389648438,-0.008249326658720246,0.9768946389046953,False,1.0109642,218.77263701422635,1,1,1.0,1.0,1.0,1.0,5.0
2017-09-20,219.0,0.01201481597434495,0.9671233016062001,False,1.0116057,221.54165697097778,1,1,1.0,1.0,1.0,1.0,5.0
2017-09-21,219.1999969482422,0.0009132280741652732,0.9580292104182168,False,1.0119895,221.82808967746132,1,1,1.0,1.0,1.0,1.0,5.0
2017-09-22,215.39999389648438,-0.01733578058696361,0.9749303897423532,False,1.0113834,217.85198126043906,1,1,1.0,1.0,1.0,1.0,5.0
2017-09-25,211.1999969482422,-0.01949859362698314,1.0151515009208376,True,1.0102583,213.36655346600855,1,1,1.0,1.0,1.0,1.0,5.0
2017-09-26,211.39999389648438,0.0009469552610419374,1.0189214764214167,True,1.0082173,213.13713841191202,1,1,1.0,1.0,1.0,1.0,5.0
2017-09-27,211.8000030517578,0.0018921909499642897,1.0254957215235014,True,1.0065619,213.18980826949883,1,1,1.0,1.0,1.0,1.0,5.0
2017-09-28,210.0,-0.008498597855628676,1.0504762195405506,True,1.0049663,211.04291439056396,1,1,1.0,1.0,1.0,1.0,5.0
2017-09-29,210.0,0.0,1.0504762195405506,True,1.0029242,210.61408281326294,1,1,1.0,1.0,1.0,1.0,5.0
2017-10-03,214.39999389648438,0.020952351888020804,1.0102612512577471,True,1.0009243,214.5981742802469,1,1,1.0,1.0,1.0,1.0,5.0
2017-10-04,215.39999389648438,0.004664179237257038,1.0129990860310953,True,1.0002779,215.45984856912764,1,1,1.0,1.0,1.0,1.0,5.0
2017-10-06,217.1999969482422,0.008356560365655463,1.0110497660635114,True,1.000539,217.3170558436159,1,1,1.0,1.0,1.0,1.0,5.0
2017-10-09,220.60000610351562,0.015653817693577876,1.0226654572151452,True,1.0013978,220.90837140936492,1,1,1.0,1.0,1.0,1.0,5.0
2017-10-10,220.60000610351562,0.0,1.0063463003524462,True,1.0026609,221.18699416354139,1,1,1.0,1.0,1.0,1.0,5.0
2017-10-11,216.60000610351562,-0.018132365772116188,1.0286241771631306,True,1.0051237,217.70980702189627,1,1,1.0,1.0,1.0,1.0,5.0
2017-10-12,218.1999969482422,0.00738684579704918,0.9972502710672867,False,1.0069911,219.72546541941483,1,1,1.0,1.0,1.0,1.0,5.0
2017-10-13,219.60000610351562,0.006416174036911304,1.0027321986705398,True,1.009311,221.6446931453611,1,1,1.0,1.0,1.0,1.0,5.0
2017-10-16,225.60000610351562,0.027322403612191737,0.9734042560386859,False,1.0111691,228.1197497095891,1,1,1.0,1.0,1.0,1.0,5.0
2017-10-17,222.0,-0.01595747343137821,0.9927927652994791,False,1.0139751,225.10248184204102,1,1,1.0,1.0,1.0,1.0,5.0
2017-10-18,222.8000030517578,0.0036036173502604907,0.9874326615197246,False,1.0160469,226.37524833807947,1,1,1.0,1.0,1.0,1.0,5.0
2017-10-19,217.60000610351562,-0.023339303756805596,1.002757310789969,True,1.017438,221.39452677879672,1,1,1.0,1.0,1.0,1.0,5.0
2017-10-20,220.1999969482422,0.011948487002751751,0.9954586738698501,False,1.0178937,224.14018346570992,1,1,1.0,1.0,1.0,1.0,5.0
2017-10-23,219.60000610351562,-0.002724754101007476,0.9881602639742642,False,1.0182123,223.59943133979687,1,1,1.0,1.0,1.0,1.0,5.0
2017-10-24,220.39999389648438,0.00364293156071982,0.9854809571830336,False,1.0175374,224.26522692466824,1,1,1.0,1.0,1.0,1.0,5.0
2017-10-25,220.0,-0.0018148543900243785,1.005454531582919,True,1.0176641,223.88609647750854,1,1,1.0,1.0,1.0,1.0,5.0
2017-10-26,218.1999969482422,-0.008181832053444582,1.0256645562870652,True,1.0197486,222.50913454227884,1,1,1.0,1.0,1.0,1.0,5.0
2017-10-27,219.1999969482422,0.004582951484812359,1.0228102192956718,True,1.0219208,224.00503628716797,1,1,1.0,1.0,1.0,1.0,5.0
2017-10-30,217.0,-0.01003648256784262,1.032258064516129,True,1.0241923,222.2497363090515,1,1,1.0,1.0,1.0,1.0,5.0
2017-10-31,217.1999969482422,0.0009216449227751333,1.0515653642062945,True,1.0257045,222.78301493429717,1,1,1.0,1.0,1.0,1.0,5.0
2017-11-01,221.1999969482422,0.01841620652026621,1.026220628986333,True,1.0249017,226.70826346427384,1,1,1.0,1.0,1.0,1.0,5.0
2017-11-02,223.8000030517578,0.011754096471004782,1.029490575311566,True,1.0221342,228.75363368590297,1,1,1.0,1.0,1.0,1.0,5.0
2017-11-03,224.1999969482422,0.0017872828017426734,1.024085678986517,True,1.0178516,228.2023236206769,1,1,1.0,1.0,1.0,1.0,5.0
2017-11-06,224.0,-0.0008920470605018327,1.0508928298950195,True,1.0130218,226.91688919067383,1,1,1.0,1.0,1.0,1.0,5.0
2017-11-07,228.39999389648438,0.01964282989501953,1.0315236970203006,True,1.0081156,230.25360812955842,1,1,1.0,1.0,1.0,1.0,5.0
2017-11-08,227.0,-0.0061295706387753945,1.014977946680548,True,1.0033442,227.75912845134735,1,1,1.0,1.0,1.0,1.0,5.0
2017-11-09,230.39999389648438,0.014977946680547971,1.0121527913451933,True,0.99792004,229.92077027636697,0,0,1.0,1.0,1.0,1.0,4.0
2017-11-10,229.60000610351562,-0.0034721693322968816,1.0182926691489225,True,0.9930201,227.99742498906016,0,0,0.0,1.0,1.0,1.0,3.0
2017-11-13,235.39999389648438,0.025261270203772668,0.9855565251289704,False,0.988958,232.80070743147735,0,0,0.0,0.0,1.0,1.0,2.0
2017-11-14,235.60000610351562,0.000849669550625487,1.0390492220284577,True,0.98681265,232.49306663570496,0,0,0.0,0.0,0.0,1.0,1.0
2017-11-15,230.39999389648438,-0.02207135854124942,1.103298627093067,True,0.9850192,226.94841928088863,0,0,0.0,0.0,0.0,0.0,0.0
2017-11-16,233.1999969482422,0.012152791345193314,1.0634648509667117,True,0.9844232,229.5674919365365,0,0,0.0,0.0,0.0,0.0,0.0
2017-11-17,233.8000030517578,0.0025729250058643682,1.056458497758531,True,0.9857214,230.46166850739337,0,0,0.0,0.0,0.0,0.0,0.0
2017-11-20,232.0,-0.007698900890772631,1.037931047636887,True,0.9869842,228.9803328514099,0,0,0.0,0.0,0.0,0.0,0.0
2017-11-21,244.8000030517578,0.05517242694723201,0.9836601309226525,False,0.9890503,242.1195234918223,0,0,0.0,0.0,0.0,0.0,0.0
2017-11-22,254.1999969482422,0.038398667399105246,0.9441384849775059,False,0.9923038,252.24362004959858,0,0,0.0,0.0,0.0,0.0,0.0
2017-11-23,248.0,-0.024390232189910543,0.9483870844687184,False,0.9959536,246.996497631073,0,0,0.0,0.0,0.0,0.0,0.0
2017-11-24,247.0,-0.0040322580645161255,0.9538461785567434,False,0.9995666,246.89295381307602,0,0,0.0,0.0,0.0,0.0,0.0
2017-11-27,240.8000030517578,-0.02510120221960399,0.9759136088943023,False,1.0033451,241.6055108172459,1,1,0.0,0.0,0.0,0.0,1.0
2017-11-28,240.8000030517578,0.0,0.950166113588376,False,1.0056827,242.16839887445894,1,1,1.0,0.0,0.0,0.0,2.0
2017-11-29,240.0,-0.003322271767520979,0.9166666666666667,False,1.0084383,242.02520370483398,1,1,1.0,1.0,0.0,0.0,3.0
2017-11-30,235.1999969482422,-0.020000012715657545,0.9498299183466634,False,1.0116572,237.9417792918175,1,1,1.0,1.0,1.0,0.0,4.0
2017-12-01,235.60000610351562,0.0017007192196583087,0.965195195269102,False,1.014887,239.10737757232346,1,1,1.0,1.0,1.0,1.0,5.0
2017-12-04,235.0,-0.0025467151441923574,0.9846808250914229,False,1.0180593,239.24392461776733,1,1,1.0,1.0,1.0,1.0,5.0
2017-12-05,228.8000030517578,-0.02638296573720078,0.9973775957363956,False,1.0215088,233.7212195099146,1,1,1.0,1.0,1.0,1.0,5.0
2017-12-06,220.0,-0.03846155128663664,1.04272724498402,True,1.0244782,225.38520336151123,1,1,1.0,1.0,1.0,1.0,5.0
2017-12-07,223.39999389648438,0.015454517711292581,1.0250671721419584,True,1.0274392,229.52991919459237,1,1,1.0,1.0,1.0,1.0,5.0
2017-12-08,227.39999389648438,0.01790510344352758,0.9956024625029005,False,1.0307399,234.39024775339567,1,1,1.0,1.0,1.0,1.0,5.0
2017-12-11,231.39999389648438,0.01759014998839814,1.019879024307898,True,1.0348448,239.4630702514587,1,1,1.0,1.0,1.0,1.0,5.0
2017-12-12,228.1999969482422,-0.013828854937972479,1.021910605025705,True,1.0374897,236.75513556483565,1,1,1.0,1.0,1.0,1.0,5.0
2017-12-13,229.39999389648438,0.005258531832997182,1.0139494868882832,True,1.0402094,238.6240328957174,1,1,1.0,1.0,1.0,1.0,5.0
2017-12-14,229.0,-0.001743652602993806,1.0296943364705582,True,1.0417747,238.5664176940918,1,1,1.0,1.0,1.0,1.0,5.0
2017-12-15,226.39999389648438,-0.011353738443299677,1.0424028549572533,True,1.0430176,236.13918411701889,1,1,1.0,1.0,1.0,1.0,5.0
2017-12-18,236.0,0.042402854957253044,1.0025423987437103,True,1.0444325,246.486074924469,1,1,1.0,1.0,1.0,1.0,5.0
2017-12-19,233.1999969482422,-0.011864419710838181,1.0291595331935919,True,1.0473927,244.2519804938729,1,1,1.0,1.0,1.0,1.0,5.0
2017-12-20,232.60000610351562,-0.0025728595736633775,1.0309544142704705,True,1.0492699,244.060188546493,1,1,1.0,1.0,1.0,1.0,5.0
2017-12-21,235.8000030517578,0.013757510164544406,1.0610686756154264,True,1.0515728,247.96086937430664,1,1,1.0,1.0,1.0,1.0,5.0
2017-12-22,236.0,0.0008481634675734373,1.0559321904586534,True,1.052095,248.29443311691284,1,1,1.0,1.0,1.0,1.0,5.0
2017-12-27,236.60000610351562,0.002542398743710317,1.0760777664229002,True,1.0509821,248.66237545136028,1,1,1.0,1.0,1.0,1.0,5.0
2017-12-28,240.0,0.014370218972001414,1.0549999872843423,True,1.0473677,251.3682460784912,1,1,1.0,1.0,1.0,1.0,5.0
