Date,0002.HK,0003.HK,0012.HK,0017.HK,1398.HK,3988.HK,0669.HK,2382.HK,1299.HK,0388.HK
2016-11-08,79.19999694824219,10.399149894714355,32.30653762817383,35.560001373291016,4.739999771118164,3.5199999809265137,29.950000762939453,37.150001525878906,48.5,203.6000061035156
2016-11-09,78.0999984741211,10.30374526977539,31.96844482421875,35.279998779296875,4.579999923706055,3.400000095367432,28.899999618530277,37.34999847412109,47.45000076293945,202.3999938964844
2016-11-10,78.4000015258789,10.33100414276123,32.38166809082031,35.79999923706055,4.659999847412109,3.4600000381469727,28.5,39.45000076293945,48.54999923706055,204.8000030517578
2016-11-11,76.0,9.9630126953125,32.043575286865234,35.36000061035156,4.599999904632568,3.4200000762939453,28.549999237060547,39.150001525878906,48.34999847412109,206.1999969482422
2016-11-14,74.8499984741211,9.758573532104492,31.70548439025879,34.91999816894531,4.510000228881836,3.380000114440918,27.600000381469727,38.20000076293945,47.79999923706055,204.1999969482422
2016-11-15,74.8499984741211,9.853979110717772,31.70548439025879,35.439998626708984,4.5,3.390000104904175,27.899999618530277,37.45000076293945,47.20000076293945,203.3999938964844
2016-11-16,73.5999984741211,9.758573532104492,31.667917251586918,35.08000183105469,4.480000019073486,3.359999895095825,28.75,38.75,47.150001525878906,203.3999938964844
2016-11-17,74.0,9.853979110717772,31.59278678894043,35.2400016784668,4.460000038146973,3.359999895095825,29.100000381469727,39.0,47.150001525878906,204.0
2016-11-18,73.69999694824219,9.908495903015137,31.48008918762207,35.20000076293945,4.480000019073486,3.359999895095825,28.700000762939453,41.25,46.84999847412109,203.0
2016-11-21,73.44999694824219,9.785832405090332,31.59278678894043,35.31999969482422,4.489999771118164,3.359999895095825,28.850000381469727,41.5,46.650001525878906,202.3999938964844
2016-11-22,74.05000305175781,9.785832405090332,32.043575286865234,35.52000045776367,4.599999904632568,3.430000066757202,28.950000762939453,41.04999923706055,47.20000076293945,203.8000030517578
2016-11-23,74.55000305175781,9.799461364746094,32.26897048950195,35.63999938964844,4.639999866485596,3.4600000381469727,29.649999618530277,41.79999923706055,47.20000076293945,203.6000061035156
2016-11-24,74.05000305175781,9.785832405090332,31.893312454223636,34.040000915527344,4.610000133514404,3.4600000381469727,29.600000381469727,41.45000076293945,47.09999847412109,203.8000030517578
2016-11-25,74.30000305175781,9.853979110717772,32.00600814819336,34.2400016784668,4.670000076293945,3.5,29.350000381469727,41.45000076293945,47.29999923706055,205.0
2016-11-28,75.0,9.840349197387695,32.043575286865234,34.31999969482422,4.760000228881836,3.539999961853028,29.100000381469727,41.34999847412109,47.09999847412109,204.8000030517578
2016-11-29,76.25,9.881237030029297,32.19384002685547,34.2400016784668,4.78000020980835,3.509999990463257,29.75,40.84999847412109,47.04999923706055,203.6000061035156
2016-11-30,75.8499984741211,9.840349197387695,32.19384002685547,34.560001373291016,4.75,3.5299999713897705,30.25,39.04999923706055,47.29999923706055,204.0
2016-12-01,75.30000305175781,9.744943618774414,32.26897048950195,34.79999923706055,4.789999961853027,3.559999942779541,30.600000381469727,39.29999923706055,46.84999847412109,204.1999969482422
2016-12-02,73.5999984741211,9.622281074523926,31.780616760253903,34.47999954223633,4.75,3.539999961853028,30.549999237060547,38.20000076293945,45.29999923706055,202.8000030517578
2016-12-05,74.19999694824219,9.608651161193848,31.780616760253903,34.52000045776367,4.769999980926514,3.5199999809265137,29.799999237060547,37.900001525878906,45.54999923706055,197.3999938964844
2016-12-06,74.44999694824219,9.663168907165527,31.85574722290039,34.400001525878906,4.820000171661377,3.539999961853028,29.549999237060547,37.400001525878906,45.25,196.3999938964844
2016-12-07,73.9000015258789,9.758573532104492,31.893312454223636,34.68000030517578,4.829999923706055,3.559999942779541,29.549999237060547,36.900001525878906,45.09999847412109,193.6000061035156
2016-12-08,74.3499984741211,9.731314659118652,32.043575286865234,34.84000015258789,4.849999904632568,3.5999999046325684,30.049999237060547,37.34999847412109,44.25,195.0
2016-12-09,74.44999694824219,9.635910034179688,32.19384002685547,35.119998931884766,4.849999904632568,3.5999999046325684,29.25,37.09999847412109,43.70000076293945,192.6999969482422
2016-12-12,73.75,9.567763328552246,31.442523956298828,34.63999938964844,4.789999961853027,3.539999961853028,28.5,36.45000076293945,43.79999923706055,189.6000061035156
2016-12-13,73.44999694824219,9.567763328552246,31.59278678894043,34.36000061035156,4.760000228881836,3.5199999809265137,28.549999237060547,35.54999923706055,44.5,189.6000061035156
2016-12-14,73.5999984741211,9.540505409240724,31.48008918762207,34.279998779296875,4.710000038146973,3.5199999809265137,29.649999618530277,33.75,44.09999847412109,190.0
2016-12-15,73.0999984741211,9.40421199798584,30.95416831970215,33.31999969482422,4.570000171661377,3.450000047683716,29.100000381469727,34.099998474121094,43.75,186.8999938964844
2016-12-16,72.6500015258789,9.40421199798584,30.916603088378903,33.20000076293945,4.570000171661377,3.4600000381469727,28.399999618530277,34.650001525878906,44.400001525878906,185.1000061035156
2016-12-19,72.0,9.363324165344238,30.803905487060547,33.0,4.559999942779541,3.4200000762939453,28.149999618530277,34.099998474121094,43.84999847412109,182.6000061035156
2016-12-20,72.5,9.349695205688477,30.653642654418945,33.0,4.550000190734863,3.380000114440918,28.299999237060547,33.20000076293945,43.900001525878906,182.1000061035156
2016-12-21,72.4000015258789,9.336066246032717,30.653642654418945,33.119998931884766,4.559999942779541,3.380000114440918,28.75,33.04999923706055,44.04999923706055,182.1000061035156
2016-12-22,72.1500015258789,9.308807373046877,30.57851219177246,32.7599983215332,4.489999771118164,3.359999895095825,28.350000381469727,33.0,44.09999847412109,181.0
2016-12-23,71.5999984741211,9.267918586730955,30.42824935913086,32.63999938964844,4.489999771118164,3.3499999046325684,27.899999618530277,32.79999923706055,43.95000076293945,179.89999389648438
2016-12-28,71.19999694824219,9.267918586730955,30.42824935913086,32.63999938964844,4.539999961853027,3.390000104904175,27.649999618530277,34.599998474121094,43.84999847412109,180.6999969482422
2016-12-29,71.05000305175781,9.267918586730955,30.57851219177246,32.7599983215332,4.579999923706055,3.400000095367432,27.5,34.70000076293945,43.29999923706055,180.8999938964844
2016-12-30,71.25,9.363324165344238,30.991735458374023,32.79999923706055,4.650000095367432,3.440000057220459,27.799999237060547,33.95000076293945,43.75,183.1999969482422
2017-01-03,72.55000305175781,9.376953125,31.404958724975582,33.720001220703125,4.679999828338623,3.4800000190734863,28.75,34.04999923706055,43.75,184.3000030517578
2017-01-04,73.0,9.363324165344238,31.179563522338867,33.84000015258789,4.650000095367432,3.4600000381469727,28.0,36.59999847412109,43.54999923706055,182.6000061035156
2017-01-05,73.6500015258789,9.43147087097168,31.404958724975582,33.84000015258789,4.710000038146973,3.5,28.5,37.650001525878906,44.45000076293945,185.3000030517578
